TotalTimeStopped_p20,TotalTimeStopped_p40,TotalTimeStopped_p50,TotalTimeStopped_p60,TotalTimeStopped_p80,TimeFromFirstStop_p20,TimeFromFirstStop_p40,TimeFromFirstStop_p50,TimeFromFirstStop_p60,TimeFromFirstStop_p80,DistanceToFirstStop_p20,DistanceToFirstStop_p40,DistanceToFirstStop_p50,DistanceToFirstStop_p60,DistanceToFirstStop_p80
0,10,10,36,52,0,36,36,50,62,0.0,41.0,41.0,70.1,132.9
8,10,10,10,48,16,17,17,20,54,47.7,48.2,48.2,48.2,66.7
0,0,0,0,12,0,0,0,0,23,0.0,0.0,0.0,0.0,57.0
0,0,0,0,8,0,0,0,0,15,0.0,0.0,0.0,0.0,69.1
0,31,41,42,64,0,38,52,54,71,0.0,49.6,67.6,67.7,71.6
0,0,0,0,11,0,0,0,0,20,0.0,0.0,0.0,0.0,60.5
0,0,0,0,31,0,0,0,0,37,0.0,0.0,0.0,0.0,55.7
0,14,22,36,51,0,18,29,42,53,0.0,19.9,26.6,35.3,51.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,11,19,48,0,0,21,47,79,0.0,0.0,60.0,67.7,274.4
0,0,0,0,14,0,0,0,0,21,0.0,0.0,0.0,0.0,53.1
7,18,18,18,21,19,24,24,26,27,48.7,63.1,63.1,67.4,81.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,14,16,31,0,18,26,32,42,0.0,63.9,64.7,69.2,121.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,29,0.0,0.0,0.0,0.0,78.6
0,0,10,15,57,0,0,31,34,66,0.0,0.0,60.4,132.5,141.8
0,15,22,31,38,0,29,34,43,49,0.0,74.0,77.6,80.2,101.0
0,0,0,0,12,0,0,0,0,20,0.0,0.0,0.0,0.0,24.0
0,7,26,37,50,0,18,36,46,61,0.0,62.3,74.0,75.3,84.0
0,0,0,0,23,0,0,0,0,37,0.0,0.0,0.0,0.0,78.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,6,7,12,0,0,16,16,28,0.0,0.0,62.0,64.2,82.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,15,0.0,0.0,0.0,0.0,63.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,14,19,0,0,0,22,26,0.0,0.0,0.0,53.3,60.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,20,0,0,0,0,46,0.0,0.0,0.0,0.0,153.1
0,0,0,13,20,0,0,0,30,39,0.0,0.0,0.0,68.7,105.7
0,10,12,19,41,0,31,68,76,161,0.0,82.9,376.1,415.7,603.7
0,0,17,25,36,0,0,29,49,70,0.0,0.0,82.3,89.2,104.7
0,0,0,0,33,0,0,0,0,40,0.0,0.0,0.0,0.0,63.7
0,8,16,20,30,0,25,30,39,43,0.0,54.2,74.6,91.9,105.9
0,0,0,15,24,0,0,0,26,32,0.0,0.0,0.0,60.9,70.6
0,15,79,88,100,0,22,93,100,124,0.0,58.4,71.7,89.2,130.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,11,15,29,0,0,32,44,57,0.0,0.0,107.7,109.1,299.2
0,16,28,36,57,0,45,45,55,65,0.0,47.1,58.4,59.4,288.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,6,7,20,0,13,13,16,27,0.0,59.6,59.6,63.9,68.6
0,9,18,24,35,0,20,33,36,43,0.0,44.8,59.4,60.6,79.7
0,0,9,16,35,0,0,21,28,45,0.0,0.0,59.1,70.8,90.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,18,0.0,0.0,0.0,0.0,59.5
0,0,0,0,17,0,0,0,0,29,0.0,0.0,0.0,0.0,53.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,14,0.0,0.0,0.0,0.0,40.0
0,0,9,12,19,0,0,19,24,32,0.0,0.0,88.9,99.5,108.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,15,0.0,0.0,0.0,0.0,71.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,41,63,0,0,0,61,69,0.0,0.0,0.0,48.2,84.1
0,0,0,15,15,0,0,0,20,22,0.0,0.0,0.0,57.2,58.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,12,20,28,44,0,30,38,46,61,0.0,102.0,123.9,156.8,272.1
0,14,15,27,53,0,23,40,43,65,0.0,64.1,73.5,75.3,134.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,20,0,0,0,0,31,0.0,0.0,0.0,0.0,68.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,13,0,0,0,0,19,0.0,0.0,0.0,0.0,52.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,33,0,0,0,0,43,0.0,0.0,0.0,0.0,58.4
0,0,49,81,90,0,0,60,97,103,0.0,0.0,62.4,68.9,99.3
0,0,0,0,16,0,0,0,0,21,0.0,0.0,0.0,0.0,62.0
0,0,6,20,26,0,0,19,33,41,0.0,0.0,49.5,64.7,73.5
8,13,17,19,38,11,19,23,30,46,13.6,34.8,39.1,41.2,49.3
0,0,0,0,31,0,0,0,0,43,0.0,0.0,0.0,0.0,69.2
0,0,0,0,16,0,0,0,0,29,0.0,0.0,0.0,0.0,61.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,14,14,19,26,0,27,27,38,54,0.0,104.3,104.3,109.6,132.5
8,30,30,46,71,26,40,42,98,244,79.3,99.4,111.1,255.3,921.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,8,8,8,13,0,18,18,22,29,0.0,62.8,62.8,80.8,135.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,20,0.0,0.0,0.0,0.0,74.9
0,0,0,0,9,0,0,0,0,13,0.0,0.0,0.0,0.0,55.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,36,44,0,0,0,49,51,0.0,0.0,0.0,70.2,111.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,22,0.0,0.0,0.0,0.0,82.6
24,33,38,53,53,34,55,65,69,75,57.5,68.8,71.7,97.0,108.4
0,0,0,12,24,0,0,0,19,35,0.0,0.0,0.0,56.4,60.1
0,0,0,20,31,0,0,0,23,48,0.0,0.0,0.0,36.1,65.2
62,89,89,123,325,80,85,85,95,134,79.3,89.0,89.0,122.8,192.4
0,0,11,16,22,0,0,27,28,37,0.0,0.0,40.4,60.2,76.1
0,0,0,23,33,0,0,0,29,70,0.0,0.0,0.0,27.3,135.0
0,0,0,0,15,0,0,0,0,21,0.0,0.0,0.0,0.0,49.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,18,23,42,0,0,29,35,51,0.0,0.0,60.2,70.2,84.5
0,0,11,21,46,0,0,27,37,59,0.0,0.0,49.7,63.7,76.6
0,0,0,0,41,0,0,0,0,50,0.0,0.0,0.0,0.0,39.6
0,30,39,47,62,0,52,58,68,93,0.0,101.0,112.3,139.1,233.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,21,33,38,0,29,35,47,51,0.0,67.7,96.4,104.7,128.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,10,21,34,0,17,24,36,51,0.0,57.4,64.6,73.7,105.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,24,0.0,0.0,0.0,0.0,48.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13,21,24,32,47,40,54,54,70,77,80.2,86.9,93.6,111.7,143.5
0,0,7,20,30,0,0,14,27,38,0.0,0.0,48.5,64.9,66.6
0,14,23,49,77,0,29,35,62,107,0.0,64.2,80.2,121.4,156.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,16,0.0,0.0,0.0,0.0,59.2
6,24,24,32,34,29,29,29,37,41,49.3,52.3,52.3,55.0,63.1
0,9,12,19,23,0,25,27,29,37,0.0,84.2,88.2,100.0,129.5
0,0,0,8,16,0,0,0,21,30,0.0,0.0,0.0,96.4,113.6
0,0,0,0,7,0,0,0,0,13,0.0,0.0,0.0,0.0,66.9
0,7,7,15,15,0,16,16,20,22,0.0,56.8,56.8,59.6,77.4
0,6,10,10,24,0,10,17,26,37,0.0,34.5,34.6,38.3,45.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12,23,25,28,32,61,65,65,65,76,207.9,228.0,229.5,380.0,392.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,20,23,0,0,0,26,28,0.0,0.0,0.0,56.8,63.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,28,0.0,0.0,0.0,0.0,57.7
0,0,0,0,10,0,0,0,0,17,0.0,0.0,0.0,0.0,55.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,17,0,0,0,0,29,0.0,0.0,0.0,0.0,52.5
0,0,0,0,14,0,0,0,0,23,0.0,0.0,0.0,0.0,82.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
38,62,64,65,102,49,76,78,81,129,92.9,103.1,108.7,113.1,155.4
0,0,0,9,17,0,0,0,23,36,0.0,0.0,0.0,20.6,101.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,8,31,0,0,0,25,40,0.0,0.0,0.0,45.0,98.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,25,33,46,57,0,34,44,62,70,0.0,52.6,59.7,65.8,80.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,34,0.0,0.0,0.0,0.0,87.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,15,17,22,27,0,31,33,36,44,0.0,82.1,92.1,97.5,118.2
14,21,23,23,27,20,25,27,28,30,28.8,32.2,39.8,42.7,49.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,19,0.0,0.0,0.0,0.0,61.3
0,0,0,0,42,0,0,0,0,48,0.0,0.0,0.0,0.0,61.5
0,7,7,24,27,0,15,15,39,40,0.0,69.1,69.1,77.2,89.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,16,23,31,48,0,34,66,113,129,0.0,73.6,225.4,402.7,410.9
0,0,0,10,24,0,0,0,24,39,0.0,0.0,0.0,60.3,90.8
0,0,0,0,9,0,0,0,0,16,0.0,0.0,0.0,0.0,52.6
11,14,14,17,26,21,36,36,38,64,63.5,64.4,64.4,68.5,90.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,7,11,17,0,0,21,22,26,0.0,0.0,70.6,77.2,129.2
0,9,13,20,26,0,23,27,42,63,0.0,25.9,54.9,82.9,296.1
50,54,72,110,115,61,77,140,142,145,113.6,136.0,162.2,163.3,173.3
0,0,13,20,28,0,0,26,29,43,0.0,0.0,63.5,64.0,90.2
9,38,43,50,56,22,48,57,61,69,57.2,74.9,82.9,90.2,108.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,24,31,46,86,0,39,43,57,94,0.0,78.6,84.8,88.6,98.9
0,0,7,11,31,0,0,23,31,54,0.0,0.0,54.1,73.3,88.3
20,20,45,45,102,31,35,53,53,143,46.2,56.5,62.3,63.9,238.4
0,0,15,19,28,0,0,37,42,42,0.0,0.0,80.9,95.0,104.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,18,0.0,0.0,0.0,0.0,67.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,8,10,0,0,0,19,27,0.0,0.0,0.0,71.5,87.0
0,16,24,38,47,0,25,42,49,61,0.0,39.8,42.0,47.8,58.8
0,13,13,15,24,0,22,22,35,39,0.0,61.8,61.8,102.6,127.2
15,33,33,41,110,36,99,99,141,196,63.1,107.1,107.1,477.6,1095.6
0,0,0,11,21,0,0,0,19,28,0.0,0.0,0.0,58.9,67.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11,44,51,54,92,26,60,63,73,105,77.8,97.2,112.7,119.5,138.1
0,0,7,16,23,0,0,27,32,63,0.0,0.0,33.9,52.0,82.6
0,0,0,9,27,0,0,0,29,33,0.0,0.0,0.0,47.1,71.0
0,0,0,0,9,0,0,0,0,22,0.0,0.0,0.0,0.0,126.1
0,17,17,19,42,0,29,36,39,51,0.0,63.8,82.1,83.4,90.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0,0,0,0,41,0.0,0.0,0.0,0.0,65.2
37,174,244,278,320,71,209,285,307,339,150.8,202.9,232.1,245.6,273.9
0,11,15,22,40,0,48,52,59,162,0.0,195.3,218.1,255.9,832.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15,19,29,45,46,16,26,33,49,50,20.3,21.6,22.9,26.1,44.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,15,0,0,0,0,28,0.0,0.0,0.0,0.0,96.5
0,0,0,7,29,0,0,0,12,35,0.0,0.0,0.0,30.0,44.2
0,22,52,56,62,0,38,60,61,69,0.0,30.0,44.5,45.2,54.3
0,0,0,0,10,0,0,0,0,16,0.0,0.0,0.0,0.0,52.8
0,0,0,0,27,0,0,0,0,36,0.0,0.0,0.0,0.0,47.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,9,16,24,28,0,20,29,32,35,0.0,49.2,54.6,57.8,75.0
0,0,0,37,45,0,0,0,47,62,0.0,0.0,0.0,55.5,73.0
0,49,60,66,95,0,58,73,74,105,0.0,59.0,62.9,71.0,91.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,20,0,0,0,0,24,0.0,0.0,0.0,0.0,36.0
0,0,0,6,10,0,0,0,14,19,0.0,0.0,0.0,63.7,79.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,12,18,29,42,0,21,35,46,50,0.0,42.1,46.5,47.7,68.5
0,6,6,18,22,0,23,23,27,29,0.0,31.1,31.1,57.8,76.4
0,0,0,0,23,0,0,0,0,33,0.0,0.0,0.0,0.0,57.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,43,0,0,0,0,52,0.0,0.0,0.0,0.0,59.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,16,19,20,25,0,29,31,34,38,0.0,83.2,86.1,93.0,104.4
0,0,0,0,48,0,0,0,0,57,0.0,0.0,0.0,0.0,48.0
0,0,0,0,23,0,0,0,0,32,0.0,0.0,0.0,0.0,74.5
0,14,21,27,44,0,31,32,36,54,0.0,68.6,74.6,76.3,88.9
0,0,10,11,19,0,0,18,20,26,0.0,0.0,50.8,51.5,56.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,10,0,0,0,0,23,0.0,0.0,0.0,0.0,64.6
0,0,0,0,28,0,0,0,0,35,0.0,0.0,0.0,0.0,57.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
38,60,62,65,81,54,69,72,73,105,63.4,86.2,86.6,124.5,143.8
0,12,20,25,38,0,28,37,45,80,0.0,64.7,157.8,197.4,338.1
0,0,0,11,19,0,0,0,22,33,0.0,0.0,0.0,48.8,49.6
0,0,0,10,42,0,0,0,25,55,0.0,0.0,0.0,62.1,114.3
0,0,0,14,19,0,0,0,17,25,0.0,0.0,0.0,23.8,36.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,17,0,0,0,0,27,0.0,0.0,0.0,0.0,62.5
0,0,0,0,30,0,0,0,0,46,0.0,0.0,0.0,0.0,65.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
43,50,50,109,136,56,67,67,137,157,91.5,105.7,105.7,138.6,155.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,12,13,17,30,0,19,25,25,39,0.0,41.6,52.0,52.1,58.1
0,0,0,0,18,0,0,0,0,25,0.0,0.0,0.0,0.0,63.0
0,0,0,0,27,0,0,0,0,34,0.0,0.0,0.0,0.0,60.9
10,16,16,18,31,24,26,26,29,44,50.5,62.6,62.6,66.9,161.3
0,0,0,10,27,0,0,0,22,36,0.0,0.0,0.0,56.7,64.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,17,0.0,0.0,0.0,0.0,54.1
27,40,42,45,110,43,59,60,71,130,59.4,108.4,110.0,118.5,143.3
17,26,35,42,53,29,41,50,55,64,57.3,71.0,75.9,86.1,93.5
0,0,0,16,19,0,0,0,21,25,0.0,0.0,0.0,56.6,57.6
0,11,20,23,60,0,19,23,53,92,0.0,71.0,86.2,339.4,342.1
0,0,0,0,13,0,0,0,0,18,0.0,0.0,0.0,0.0,52.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,10,39,43,0,0,19,51,64,0.0,0.0,79.3,93.3,100.3
0,0,0,0,15,0,0,0,0,25,0.0,0.0,0.0,0.0,38.4
0,13,15,17,24,0,21,21,30,60,0.0,63.5,74.5,77.5,220.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,30,30,0,0,0,44,47,0.0,0.0,0.0,62.2,65.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,9,18,29,0,0,25,40,69,0.0,0.0,58.4,60.1,448.1
0,0,0,0,7,0,0,0,0,14,0.0,0.0,0.0,0.0,46.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
36,39,39,40,47,54,72,72,144,233,127.7,145.2,145.2,268.6,2699.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,18,0,0,0,14,28,0.0,0.0,0.0,50.6,55.3
0,0,0,7,19,0,0,0,15,28,0.0,0.0,0.0,64.8,69.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,8,12,18,37,0,22,27,32,45,0.0,66.1,77.0,88.2,99.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
35,63,67,79,181,53,91,96,112,236,117.2,143.4,169.5,192.1,241.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9,15,15,31,31,17,23,23,39,45,27.4,38.1,38.1,52.5,59.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,48,60,0,0,0,61,74,0.0,0.0,0.0,60.8,85.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,10,16,36,0,18,18,25,43,0.0,44.8,44.8,47.6,50.4
0,0,0,0,17,0,0,0,0,30,0.0,0.0,0.0,0.0,64.5
0,6,7,8,17,0,16,18,23,25,0.0,65.3,67.4,91.1,99.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,7,12,14,22,0,18,24,27,33,0.0,65.5,74.6,83.4,107.8
0,14,14,15,18,0,20,27,28,29,0.0,58.0,70.0,73.7,102.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,22,28,0,0,0,30,36,0.0,0.0,0.0,56.0,73.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,22,0,0,0,0,31,0.0,0.0,0.0,0.0,74.1
0,0,0,0,12,0,0,0,0,19,0.0,0.0,0.0,0.0,68.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,44,50,0,0,0,54,57,0.0,0.0,0.0,56.7,62.3
0,0,0,9,42,0,0,0,21,68,0.0,0.0,0.0,19.3,111.4
0,7,10,16,33,0,14,22,39,56,0.0,63.3,105.4,294.0,318.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,19,22,22,0,0,24,25,32,0.0,0.0,13.4,31.0,31.9
0,6,7,18,48,0,12,21,23,69,0.0,43.7,46.0,46.5,66.4
0,21,21,23,62,0,33,33,38,79,0.0,90.9,90.9,115.4,126.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,15,0,0,0,0,18,0.0,0.0,0.0,0.0,18.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,14,26,36,0,17,26,34,50,0.0,47.4,56.9,57.7,63.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,15,27,33,52,0,23,36,43,58,0.0,35.5,37.7,45.5,47.4
9,23,34,45,80,16,72,73,75,135,68.7,231.8,295.6,305.8,395.5
0,0,10,22,33,0,0,19,25,60,0.0,0.0,60.6,69.5,343.3
0,16,16,18,23,0,28,29,31,35,0.0,83.6,87.2,92.4,105.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,11,0,0,0,12,17,0.0,0.0,0.0,61.8,65.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,20,0.0,0.0,0.0,0.0,56.7
0,38,38,42,47,0,48,48,51,57,0.0,61.8,61.8,81.7,91.5
0,25,36,48,58,0,40,46,57,69,0.0,67.1,70.9,72.1,93.9
0,0,0,0,12,0,0,0,0,21,0.0,0.0,0.0,0.0,57.2
0,0,0,0,19,0,0,0,0,29,0.0,0.0,0.0,0.0,69.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,22,0,0,0,0,36,0.0,0.0,0.0,0.0,88.3
0,8,8,15,35,0,14,14,23,42,0.0,37.4,37.4,43.3,49.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,14,30,43,0,0,30,48,56,0.0,0.0,65.3,71.6,108.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
